Date,Capacidad Útil Volumen m3,Volumen Máximo Técnico Energía kWh,Capacidad Útil Energía kWh,Volumen Útil Diario m3,Volumen Útil Diario Energía kWh,Vertimientos Volumen m3,Vertimientos Energía kWh
5/5/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/6/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/7/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/8/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/9/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/10/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/11/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/12/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/13/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/14/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/15/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/16/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/17/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/18/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/19/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/20/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/21/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/22/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/23/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/24/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/25/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/26/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/27/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/28/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/29/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/30/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/31/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
6/1/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/2/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/3/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/4/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/5/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/6/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/7/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/8/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/9/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/10/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/11/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/12/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/13/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/14/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/15/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/16/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/17/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/18/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/19/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/20/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/21/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/22/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/23/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/24/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/25/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/26/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/27/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/28/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/29/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
6/30/2015,25846333.33,2149123390,2098593035,21385933.33,1736430857,99999,99999
7/1/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/2/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/3/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/4/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/5/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/6/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/7/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/8/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/9/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/10/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/11/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/12/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/13/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/14/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/15/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/16/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/17/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/18/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/19/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/20/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/21/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/22/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/23/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,16513548.39,1385497.26
7/24/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,182485161.3,15310621.62
7/25/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,165971612.9,13925124.36
7/26/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,99999,99999
7/27/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,211875161.3,17776461.4
7/28/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,334284516.1,28046684.47
7/29/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,723725483.9,60721030.48
7/30/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,573668064.5,48131117.12
7/31/2015,25012580.65,2149123390,2098593035,24466870.97,2052807175,377512258.1,31673519.64
8/1/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,75976129.03,6374445.766
8/2/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/3/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/4/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/5/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/6/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/7/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/8/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/9/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/10/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/11/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/12/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/13/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,56438709.68,4735243.8
8/14/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,193157419.4,16206030.89
8/15/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,442196129,37100537.74
8/16/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,639197419.4,53629071.86
8/17/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,419748387.1,35217157.85
8/18/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,305756129,25653134.57
8/19/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,40331612.9,3383848.09
8/20/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,190581612.9,15989919.08
8/21/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,28010322.58,2350083.96
8/22/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/23/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/24/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/25/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/26/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/27/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/28/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/29/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/30/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
8/31/2015,25012580.65,2149123390,2098593035,24067419.35,2019292585,99999,99999
9/1/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/2/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/3/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/4/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/5/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/6/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/7/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/8/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/9/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/10/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/11/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/12/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/13/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/14/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/15/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/16/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/17/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/18/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/19/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/20/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/21/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/22/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/23/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/24/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/25/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/26/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/27/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/28/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/29/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
9/30/2015,25846333.33,2149123390,2098593035,23731166.67,1926852078,99999,99999
10/1/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/2/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/3/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/4/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/5/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/6/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/7/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/8/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/9/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/10/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/11/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/12/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/13/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/14/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/15/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/16/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/17/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/18/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/19/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/20/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/21/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/22/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/23/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/24/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/25/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/26/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/27/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/28/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/29/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/30/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
10/31/2015,25012580.65,2149123390,2098593035,20822290.32,1747021392,99999,99999
11/1/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/2/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/3/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/4/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/5/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/6/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/7/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/8/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/9/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/10/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/11/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/12/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/13/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/14/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/15/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/16/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/17/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/18/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/19/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/20/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/21/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/22/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/23/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/24/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/25/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/26/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/27/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/28/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/29/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
11/30/2015,25846333.33,2149123390,2098593035,21119000,1714757205,99999,99999
12/1/2015,25012580.65,2149123390,2098593035,19222032.26,1612757340,99999,99999
12/2/2015,25012580.65,2149123390,2098593035,19222032.26,1612757340,99999,99999
12/3/2015,25012580.65,2149123390,2098593035,19222032.26,1612757340,99999,99999
12/4/2015,25012580.65,2149123390,2098593035,19222032.26,1612757340,99999,99999
12/5/2015,25012580.65,2149123390,2098593035,19222032.26,1612757340,99999,99999
12/6/2015,25012580.65,2149123390,2098593035,19222032.26,1612757340,99999,99999
12/7/2015,25012580.65,2149123390,2098593035,19222032.26,1612757340,99999,99999
12/8/2015,25012580.65,2149123390,2098593035,19222032.26,1612757340,99999,99999
12/9/2015,25012580.65,2149123390,2098593035,19222032.26,1612757340,99999,99999
12/10/2015,25012580.65,2149123390,2098593035,19222032.26,1612757340,99999,99999
12/11/2015,25012580.65,2149123390,2098593035,19222032.26,1612757340,99999,99999
